fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,fixture.status.extra,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,league.standings,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
1213953,E. Wattellier,UTC,2025-02-23T19:45:00+00:00,1740339900,1740339900,1740343500,666.0,Groupama Stadium,Décines-Charpieu,Match Finished,FT,90,9.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 23,True,80,Lyon,https://media.api-sports.io/football/teams/80.png,False,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,2,3,0,0,2,3,,,,
1213961,E. Wattellier,UTC,2025-02-28T19:45:00+00:00,1740771900,1740771900,1740775500,20470.0,Stade Louis-II,Monaco,Match Finished,FT,90,4.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 24,True,91,Monaco,https://media.api-sports.io/football/teams/91.png,True,93,Reims,https://media.api-sports.io/football/teams/93.png,False,3,0,2,0,3,0,,,,
1213958,J. Brisard,UTC,2025-03-01T16:00:00+00:00,1740844800,1740844800,1740848400,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 24,True,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,False,84,Nice,https://media.api-sports.io/football/teams/84.png,True,1,3,1,1,1,3,,,,
1213959,J. Pignard,UTC,2025-03-01T18:00:00+00:00,1740852000,1740852000,1740855600,654.0,Stade Bollaert-Delelis,Lens,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 24,True,116,Lens,https://media.api-sports.io/football/teams/116.png,False,111,Le Havre,https://media.api-sports.io/football/teams/111.png,True,3,4,2,2,3,4,,,,
1213954,F. Letexier,UTC,2025-03-01T20:05:00+00:00,1740859500,1740859500,1740863100,671.0,Parc des Princes,Paris,Match Finished,FT,90,3.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 24,True,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,79,Lille,https://media.api-sports.io/football/teams/79.png,False,4,1,4,0,4,1,,,,
1213956,B. Millot,UTC,2025-03-02T14:00:00+00:00,1740924000,1740924000,1740927600,666.0,Groupama Stadium,Décines-Charpieu,Match Finished,FT,90,11.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 24,True,80,Lyon,https://media.api-sports.io/football/teams/80.png,True,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,False,2,1,1,1,2,1,,,,
1213962,J. Stinat,UTC,2025-03-02T16:15:00+00:00,1740932100,1740932100,1740935700,634.0,Stade Raymond Kopa,Angers,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 24,True,77,Angers,https://media.api-sports.io/football/teams/77.png,False,96,Toulouse,https://media.api-sports.io/football/teams/96.png,True,0,4,0,0,0,4,,,,
1213957,F. Batta,UTC,2025-03-02T16:15:00+00:00,1740932100,1740932100,1740935700,20107.0,Stade de la Mosson-Mondial 98,Montpellier,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 24,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,94,Rennes,https://media.api-sports.io/football/teams/94.png,True,0,4,0,1,0,4,,,,
1213960,M. Vernice,UTC,2025-03-02T16:15:00+00:00,1740932100,1740932100,1740935700,636.0,Stade de l'Abbé Deschamps,Auxerre,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 24,True,108,Auxerre,https://media.api-sports.io/football/teams/108.png,False,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,True,0,1,0,0,0,1,,,,
1213955,S. Frappart,UTC,2025-03-02T19:45:00+00:00,1740944700,1740944700,1740948300,667.0,Orange Vélodrome,Marseille,Match Finished,FT,90,4.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 24,True,81,Marseille,https://media.api-sports.io/football/teams/81.png,True,83,Nantes,https://media.api-sports.io/football/teams/83.png,False,2,0,0,0,2,0,,,,
1213966,M. Bollengier,UTC,2025-03-07T19:45:00+00:00,1741376700,1741376700,1741380300,682.0,Stadium de Toulouse,Toulouse,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 25,True,96,Toulouse,https://media.api-sports.io/football/teams/96.png,,91,Monaco,https://media.api-sports.io/football/teams/91.png,,1,1,0,1,1,1,,,,
1213970,M. Vernice,UTC,2025-03-08T16:00:00+00:00,1741449600,1741449600,1741453200,680.0,Roazhon Park,Rennes,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 25,True,94,Rennes,https://media.api-sports.io/football/teams/94.png,False,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,1,4,0,1,1,4,,,,
1213969,J. Pignard,UTC,2025-03-08T18:00:00+00:00,1741456800,1741456800,1741460400,,Decathlon Arena - Stade Pierre-Mauroy,Villeneuve d'Ascq,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 25,True,79,Lille,https://media.api-sports.io/football/teams/79.png,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,1,0,0,0,1,0,,,,
1213971,T. Léonard,UTC,2025-03-08T20:05:00+00:00,1741464300,1741464300,1741467900,667.0,Orange Vélodrome,Marseille,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 25,True,81,Marseille,https://media.api-sports.io/football/teams/81.png,False,116,Lens,https://media.api-sports.io/football/teams/116.png,True,0,1,0,0,0,1,,,,
1213968,A. Kherradji,UTC,2025-03-09T14:00:00+00:00,1741528800,1741528800,1741532400,641.0,Stade Francis-Le Blé,Brest,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 25,True,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,True,77,Angers,https://media.api-sports.io/football/teams/77.png,False,2,0,1,0,2,0,,,,
1213965,H. Ben El Hadj,UTC,2025-03-09T16:15:00+00:00,1741536900,1741536900,1741540500,662.0,Stade de la Beaujoire - Louis Fonteneau,Nantes,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 25,True,83,Nantes,https://media.api-sports.io/football/teams/83.png,False,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,True,0,1,0,0,0,1,,,,
1213964,R. Lissorgue,UTC,2025-03-09T16:15:00+00:00,1741536900,1741536900,1741540500,22707.0,Stade Auguste-Delaune,Reims,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 25,True,93,Reims,https://media.api-sports.io/football/teams/93.png,False,108,Auxerre,https://media.api-sports.io/football/teams/108.png,True,0,2,0,2,0,2,,,,
1213963,C. Turpin,UTC,2025-03-09T16:15:00+00:00,1741536900,1741536900,1741540500,652.0,Stade Océane,Le Havre,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 25,True,111,Le Havre,https://media.api-sports.io/football/teams/111.png,,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,,1,1,1,1,1,1,,,,
1213967,B. Bastien,UTC,2025-03-09T19:45:00+00:00,1741549500,1741549500,1741553100,663.0,Allianz Riviera,Nice,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 25,True,84,Nice,https://media.api-sports.io/football/teams/84.png,False,80,Lyon,https://media.api-sports.io/football/teams/80.png,True,0,2,0,0,0,2,,,,
1213973,A. Kherradji,UTC,2025-03-14T19:45:00+00:00,1741981500,1741981500,1741985100,663.0,Allianz Riviera,Nice,Match Finished,FT,90,9.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 26,True,84,Nice,https://media.api-sports.io/football/teams/84.png,,108,Auxerre,https://media.api-sports.io/football/teams/108.png,,1,1,1,0,1,1,,,,
1213979,B. Millot,UTC,2025-03-15T16:00:00+00:00,1742054400,1742054400,1742058000,662.0,Stade de la Beaujoire - Louis Fonteneau,Nantes,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 26,True,83,Nantes,https://media.api-sports.io/football/teams/83.png,True,79,Lille,https://media.api-sports.io/football/teams/79.png,False,1,0,0,0,1,0,,,,
1213980,W. Delajod,UTC,2025-03-15T18:00:00+00:00,1742061600,1742061600,1742065200,634.0,Stade Raymond Kopa,Angers,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 26,True,77,Angers,https://media.api-sports.io/football/teams/77.png,False,91,Monaco,https://media.api-sports.io/football/teams/91.png,True,0,2,0,0,0,2,,,,
1213977,S. Frappart,UTC,2025-03-15T20:05:00+00:00,1742069100,1742069100,1742072700,654.0,Stade Bollaert-Delelis,Lens,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 26,True,116,Lens,https://media.api-sports.io/football/teams/116.png,True,94,Rennes,https://media.api-sports.io/football/teams/94.png,False,1,0,0,0,1,0,,,,
1213976,B. Dechepy,UTC,2025-03-16T14:00:00+00:00,1742133600,1742133600,1742137200,666.0,Groupama Stadium,Décines-Charpieu,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 26,True,80,Lyon,https://media.api-sports.io/football/teams/80.png,True,111,Le Havre,https://media.api-sports.io/football/teams/111.png,False,4,2,1,2,4,2,,,,
1213974,F. Letexier,UTC,2025-03-16T16:15:00+00:00,1742141700,1742141700,1742145300,20107.0,Stade de la Mosson-Mondial 98,Montpellier,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 26,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,True,0,2,0,1,0,2,,,,
1213978,F. Batta,UTC,2025-03-16T16:15:00+00:00,1742141700,1742141700,1742145300,681.0,Stade de la Meinau,Strasbourg,Match Finished,FT,90,9.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 26,True,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,True,96,Toulouse,https://media.api-sports.io/football/teams/96.png,False,2,1,0,1,2,1,,,,
1213975,J. Brisard,UTC,2025-03-16T16:15:00+00:00,1742141700,1742141700,1742145300,641.0,Stade Francis-Le Blé,Brest,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 26,True,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,,93,Reims,https://media.api-sports.io/football/teams/93.png,,0,0,0,0,0,0,,,,
1213972,C. Turpin,UTC,2025-03-16T19:45:00+00:00,1742154300,1742154300,1742157900,671.0,Parc des Princes,Paris,Match Finished,FT,90,4.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 26,True,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,81,Marseille,https://media.api-sports.io/football/teams/81.png,False,3,1,2,0,3,1,,,,
1213984,R. Lissorgue,UTC,2025-03-28T19:45:00+00:00,1743191100,1743191100,1743194700,681.0,Stade de la Meinau,Strasbourg,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 27,True,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,True,80,Lyon,https://media.api-sports.io/football/teams/80.png,False,4,2,0,0,4,2,,,,
1213987,W. Delajod,UTC,2025-03-29T16:00:00+00:00,1743264000,1743264000,1743267600,22707.0,Stade Auguste-Delaune,Reims,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 27,True,93,Reims,https://media.api-sports.io/football/teams/93.png,True,81,Marseille,https://media.api-sports.io/football/teams/81.png,False,3,1,1,0,3,1,,,,
1213986,J. Stinat,UTC,2025-03-29T18:00:00+00:00,1743271200,1743271200,1743274800,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Match Finished,FT,90,3.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 27,True,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,False,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,1,6,1,1,1,6,,,,
1213989,J. Brisard,UTC,2025-03-29T20:05:00+00:00,1743278700,1743278700,1743282300,20470.0,Stade Louis-II,Monaco,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 27,True,91,Monaco,https://media.api-sports.io/football/teams/91.png,True,84,Nice,https://media.api-sports.io/football/teams/84.png,False,2,1,0,1,2,1,,,,
1213985,H. Ben El Hadj,UTC,2025-03-30T13:00:00+00:00,1743339600,1743339600,1743343200,682.0,Stadium de Toulouse,Toulouse,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 27,True,96,Toulouse,https://media.api-sports.io/football/teams/96.png,False,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,True,2,4,0,2,2,4,,,,
1213981,T. Léonard,UTC,2025-03-30T15:15:00+00:00,1743347700,1743347700,1743351300,634.0,Stade Raymond Kopa,Angers,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 27,True,77,Angers,https://media.api-sports.io/football/teams/77.png,False,94,Rennes,https://media.api-sports.io/football/teams/94.png,True,0,3,0,1,0,3,,,,
1213982,M. Bollengier,UTC,2025-03-30T15:15:00+00:00,1743347700,1743347700,1743351300,636.0,Stade de l'Abbé Deschamps,Auxerre,Match Finished,FT,90,4.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 27,True,108,Auxerre,https://media.api-sports.io/football/teams/108.png,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,1,0,0,0,1,0,,,,
1213983,E. Wattellier,UTC,2025-03-30T15:15:00+00:00,1743347700,1743347700,1743351300,652.0,Stade Océane,Le Havre,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 27,True,111,Le Havre,https://media.api-sports.io/football/teams/111.png,True,83,Nantes,https://media.api-sports.io/football/teams/83.png,False,3,2,2,1,3,2,,,,
1213988,M. Vernice,UTC,2025-03-30T18:45:00+00:00,1743360300,1743360300,1743363900,,Decathlon Arena - Stade Pierre-Mauroy,Villeneuve d'Ascq,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 27,True,79,Lille,https://media.api-sports.io/football/teams/79.png,True,116,Lens,https://media.api-sports.io/football/teams/116.png,False,1,0,1,0,1,0,,,,
1213991,H. Ben El Hadj,UTC,2025-04-04T18:45:00+00:00,1743792300,1743792300,1743795900,663.0,Allianz Riviera,Nice,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 28,True,84,Nice,https://media.api-sports.io/football/teams/84.png,False,83,Nantes,https://media.api-sports.io/football/teams/83.png,True,1,2,1,2,1,2,,,,
1213996,M. Bollengier,UTC,2025-04-05T15:00:00+00:00,1743865200,1743865200,1743868800,671.0,Parc des Princes,Paris,Match Finished,FT,90,4.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 28,True,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,77,Angers,https://media.api-sports.io/football/teams/77.png,False,1,0,0,0,1,0,,,,
1213992,T. Léonard,UTC,2025-04-05T17:00:00+00:00,1743872400,1743872400,1743876000,641.0,Stade Francis-Le Blé,Brest,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 28,True,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,True,91,Monaco,https://media.api-sports.io/football/teams/91.png,False,2,1,1,0,2,1,,,,
1213994,E. Wattellier,UTC,2025-04-05T19:05:00+00:00,1743879900,1743879900,1743883500,666.0,Groupama Stadium,Décines-Charpieu,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 28,True,80,Lyon,https://media.api-sports.io/football/teams/80.png,True,79,Lille,https://media.api-sports.io/football/teams/79.png,False,2,1,1,1,2,1,,,,
1213995,R. Lissorgue,UTC,2025-04-06T13:00:00+00:00,1743944400,1743944400,1743948000,654.0,Stade Bollaert-Delelis,Lens,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 28,True,116,Lens,https://media.api-sports.io/football/teams/116.png,True,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,False,1,0,0,0,1,0,,,,
1213993,B. Bastien,UTC,2025-04-06T15:15:00+00:00,1743952500,1743952500,1743956100,20107.0,Stade de la Mosson-Mondial 98,Montpellier,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 28,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,111,Le Havre,https://media.api-sports.io/football/teams/111.png,True,0,2,0,2,0,2,,,,
1213997,C. Turpin,UTC,2025-04-06T15:15:00+00:00,1743952500,1743952500,1743956100,22707.0,Stade Auguste-Delaune,Reims,Match Finished,FT,90,10.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 28,True,93,Reims,https://media.api-sports.io/football/teams/93.png,False,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,True,0,1,0,1,0,1,,,,
1213998,F. Batta,UTC,2025-04-06T15:15:00+00:00,1743952500,1743952500,1743956100,680.0,Roazhon Park,Rennes,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 28,True,94,Rennes,https://media.api-sports.io/football/teams/94.png,False,108,Auxerre,https://media.api-sports.io/football/teams/108.png,True,0,1,0,0,0,1,,,,
1213990,J. Pignard,UTC,2025-04-06T18:45:00+00:00,1743965100,1743965100,1743968700,667.0,Orange Vélodrome,Marseille,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 28,True,81,Marseille,https://media.api-sports.io/football/teams/81.png,True,96,Toulouse,https://media.api-sports.io/football/teams/96.png,False,3,2,1,1,3,2,,,,
1214006,F. Letexier,UTC,2025-04-11T18:45:00+00:00,1744397100,1744397100,1744400700,654.0,Stade Bollaert-Delelis,Lens,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 29,True,116,Lens,https://media.api-sports.io/football/teams/116.png,False,93,Reims,https://media.api-sports.io/football/teams/93.png,True,0,2,0,1,0,2,,,,
1214007,B. Bastien,UTC,2025-04-12T15:00:00+00:00,1744470000,1744470000,1744473600,20470.0,Stade Louis-II,Monaco,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 29,True,91,Monaco,https://media.api-sports.io/football/teams/91.png,True,81,Marseille,https://media.api-sports.io/football/teams/81.png,False,3,0,1,0,3,0,,,,
1213999,J. Brisard,UTC,2025-04-12T17:00:00+00:00,1744477200,1744477200,1744480800,682.0,Stadium de Toulouse,Toulouse,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 29,True,96,Toulouse,https://media.api-sports.io/football/teams/96.png,False,79,Lille,https://media.api-sports.io/football/teams/79.png,True,1,2,1,2,1,2,,,,
1214003,J. Pignard,UTC,2025-04-12T19:05:00+00:00,1744484700,1744484700,1744488300,681.0,Stade de la Meinau,Strasbourg,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 29,True,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,,84,Nice,https://media.api-sports.io/football/teams/84.png,,2,2,0,1,2,2,,,,
1214004,A. Kherradji,UTC,2025-04-13T13:00:00+00:00,1744549200,1744549200,1744552800,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Match Finished,FT,90,9.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 29,True,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,,3,3,2,3,3,3,,,,
1214005,B. Millot,UTC,2025-04-13T15:15:00+00:00,1744557300,1744557300,1744560900,634.0,Stade Raymond Kopa,Angers,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 29,True,77,Angers,https://media.api-sports.io/football/teams/77.png,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,2,0,2,0,2,0,,,,
1214000,W. Delajod,UTC,2025-04-13T15:15:00+00:00,1744557300,1744557300,1744560900,652.0,Stade Océane,Le Havre,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 29,True,111,Le Havre,https://media.api-sports.io/football/teams/111.png,False,94,Rennes,https://media.api-sports.io/football/teams/94.png,True,1,5,1,3,1,5,,,,
1214001,S. Frappart,UTC,2025-04-13T18:45:00+00:00,1744569900,1744569900,1744573500,636.0,Stade de l'Abbé Deschamps,Auxerre,Match Finished,FT,90,10.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 29,True,108,Auxerre,https://media.api-sports.io/football/teams/108.png,False,80,Lyon,https://media.api-sports.io/football/teams/80.png,True,1,3,0,0,1,3,,,,
1214016,A. Kherradji,UTC,2025-04-18T18:45:00+00:00,1745001900,1745001900,1745005500,680.0,Roazhon Park,Rennes,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 30,True,94,Rennes,https://media.api-sports.io/football/teams/94.png,True,83,Nantes,https://media.api-sports.io/football/teams/83.png,False,2,1,1,0,2,1,,,,
1214012,M. Vernice,UTC,2025-04-19T15:00:00+00:00,1745074800,1745074800,1745078400,671.0,Parc des Princes,Paris,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 30,True,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,111,Le Havre,https://media.api-sports.io/football/teams/111.png,False,2,1,1,0,2,1,,,,
1214015,E. Wattellier,UTC,2025-04-19T17:00:00+00:00,1745082000,1745082000,1745085600,20470.0,Stade Louis-II,Monaco,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 30,True,91,Monaco,https://media.api-sports.io/football/teams/91.png,,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,,0,0,0,0,0,0,,,,
1214013,J. Brisard,UTC,2025-04-19T19:05:00+00:00,1745089500,1745089500,1745093100,667.0,Orange Vélodrome,Marseille,Match Finished,FT,90,3.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 30,True,81,Marseille,https://media.api-sports.io/football/teams/81.png,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,5,1,1,0,5,1,,,,
1214011,T. Léonard,UTC,2025-04-20T13:00:00+00:00,1745154000,1745154000,1745157600,,Decathlon Arena - Stade Pierre-Mauroy,Villeneuve d'Ascq,Match Finished,FT,90,10.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 30,True,79,Lille,https://media.api-sports.io/football/teams/79.png,True,108,Auxerre,https://media.api-sports.io/football/teams/108.png,False,3,1,2,0,3,1,,,,
1214009,J. Stinat,UTC,2025-04-20T15:15:00+00:00,1745162100,1745162100,1745165700,663.0,Allianz Riviera,Nice,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 30,True,84,Nice,https://media.api-sports.io/football/teams/84.png,True,77,Angers,https://media.api-sports.io/football/teams/77.png,False,2,1,1,0,2,1,,,,
